index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1189	main_captions	MSRvid	2019	1190	none	none	Um avião de desenho animado está pousando	Um avião está decolando	2.7
3039	main_captions	MSRvid	2019	3040	none	none	Não tem nenhuma pessoa amanteigando a bandeja	Uma pessoa está untando uma assadeira	3.4
3537	main_captions	MSRvid	2019	3538	none	none	Um homem com fome come uma tigela de cereal	O homem está comendo cereal	4.7
1163	main_captions	MSRvid	2019	1164	none	none	Não tem nenhuma menina pequena tocando num piano de cauda no palco	Uma menina pequena está tocando um piano de cauda no palco	2.8
3038	main_captions	MSRvid	2019	3039	none	none	Um homem habilidoso está tocando violão no palco	Uma pessoa tem cabelo loiro e esvoaçante e está tocando violão	3.8
3536	main_captions	MSRvid	2019	3537	none	none	Um homem e uma mulher estão dando um aperto de mãos	Um homem e uma mulher não estão dando um aperto de mão	4.05
1157	main_captions	MSRvid	2019	1158	none	none	Uma mulher está tocando um violão elétrico	Um violão está sendo tocando por um homem	2.9
3025	main_captions	MSRvid	2019	3026	none	none	Várias crianças estão sentadas e levantam seus joelhos	Muitas crianças estão de pé	3.285
3533	main_captions	MSRvid	2019	3534	none	none	Uma criança está sentada em um carro de brinquedo vermelho e amarelo	Uma criança está sentada em um carro de brinquedo colorido de vermelho e amarelo	4.8
1132	main_captions	MSRvid	2019	1133	none	none	Uma mulher está fatiando uma batata	Os vegetais estão sendo fatiados por um homem	2.3
3019	main_captions	MSRvid	2019	3020	none	none	Dois homens estão de pé perto da água e estão segurando varas de pesca	Dois homens estão segurando varas de pesca e equipamentos de pesca	3.9
3532	main_captions	MSRvid	2019	3533	none	none	Uma ovelha preta está parada perto de três cachorros brancos	Uma ovelha preta está parada próximo a três cachorros brancos	4.8
1107	main_captions	MSRvid	2019	1108	none	none	Um menino está tocando um piano	Alguém está cantando sobre um homem que toca o violão	2.0
3014	main_captions	MSRvid	2019	3015	none	none	Um homem está descendo um penhasco usando uma corda	Um homem está escalando um penhasco com uma corda	3.3
3527	main_captions	MSRvid	2019	3528	none	none	Um cachorro preto e um branco estão correndo alegremente na grama	Um cachorro, que tem pelagem preta, e um cachorro branco estão correndo na grama	4.4
1103	main_captions	MSRvid	2019	1104	none	none	Um homem está cantando para uma menina	Um homem está conversando ao telefone	2.1
3013	main_captions	MSRvid	2019	3014	none	none	Um homem está sentado no bosque	O homem está escalando no bosque	3.3
3526	main_captions	MSRvid	2019	3527	none	none	Um cachorro está rapidamente correndo morro acima	Um cachorro está correndo morro acima	4.4
1094	main_captions	MSRvid	2019	1095	none	none	Uma pessoa negra está correndo ao lado de um estande branco e um cachorro está latindo atrás dele	O cachorro preto e branco está correndo e uma pessoa está atrás dele	2.4
3010	main_captions	MSRvid	2019	3011	none	none	O elefante está sendo montado pela mulher	O elefante está sendo conduzido sobre uma mulher	3.015
3525	main_captions	MSRvid	2019	3526	none	none	Uma criança pequena está escalando uma parede de escalada dentro de uma área coberta	Uma criança jovem está escalando uma parede de escalada que está em uma área coberta	4.7
1077	main_captions	MSRvid	2019	1078	none	none	Um homem está realizando uma dança	Um homem está rezando	2.1
3004	main_captions	MSRvid	2019	3005	none	none	Um gato está tocando teclados	Um gato está sentado em um piano	3.4
3522	main_captions	MSRvid	2019	3523	none	none	O cachorro está empurrando um menino para a água	Um menino está sendo derrubado na água pelo cachorro	4.5
1057	main_captions	MSRvid	2019	1058	none	none	Um homem está andando de bicicleta	Não tem nenhum macaco andando de bicicleta	2.6
2999	main_captions	MSRvid	2019	3000	none	none	Um homem usando uma camisa tingida de preto está sentado à mesa e rindo	Um homem não está sentado confortavelmente na mesa	3.0
3518	main_captions	MSRvid	2019	3519	none	none	Um homem está misturando vegetais em uma panela	Vegetais estão sendo misturados em uma panela por um homem	4.9
1041	main_captions	MSRvid	2019	1042	none	none	Um menino está de pé na água	O menino está sentado perto do oceano azul	2.8
2990	main_captions	MSRvid	2019	2991	none	none	Muitas pessoas estão em um parque de patinação no gelo	Uma pista de patinação no gelo localizada ao ar livre está vazia	3.6
3516	main_captions	MSRvid	2019	3517	none	none	Uma mulher está esfregando uma abobrinha com uma escova de vegetais	Não tem nenhuma mulher esfregando uma abobrinha com uma escova de legumes	4.2
1028	main_captions	MSRvid	2019	1029	none	none	Um cachorro está perto da bola vermelha no ar	Um cachorro, que é pequenino, está brincando incansavelmente na grama verde	2.9
2988	main_captions	MSRvid	2019	2989	none	none	Uma mulher está praticando wakeboard em um lago	Uma mulher está observando o lago	3.6
3515	main_captions	MSRvid	2019	3516	none	none	Um grupo de meninos está brincando com uma bola em frente a uma porta grande feita de madeira	Um monte de meninos está brincando com uma bola em frente a uma porta grande feita de madeira	4.9
944	main_captions	MSRvid	2019	945	none	none	Um bebê está engatinhando feliz	Um bebê está espirrando e amedrontando outro bebê	2.3
2982	main_captions	MSRvid	2019	2983	none	none	Uma multidão perto das pessoas está se beijando dois a dois	Uma mulher está sendo beijada por um homem	3.15
3514	main_captions	MSRvid	2019	3515	none	none	A senhora está quebrando ovos que estão crus dentro de uma tigela	A senhora está quebrando ovos crus na tigela	4.9
926	main_captions	MSRvid	2019	927	none	none	Um menino de camisa vermelha está atrás de uma parede azul comprida e está abaixando uma sobrancelha, de frente para a câmera	Um menino está em pé em frente ao edifício azul no espaço reservado para pessoas com deficiência	2.2
2981	main_captions	MSRvid	2019	2982	none	none	A mulher não está cozinhando alguma coisa	A mulher está cozinhando algo	3.6
3513	main_captions	MSRvid	2019	3514	none	none	O chefe está cuidadosamente despejando óleo na frigideira	O chefe está cuidadosamente despejando óleo dentro de uma frigideira	4.8
921	main_captions	MSRvid	2019	922	none	none	Algumas pessoas estão em silêncio	Um grupo de pessoas está cantando	2.3
2972	main_captions	MSRvid	2019	2973	none	none	Uma menina está usando uma camisa rosa que tem escrita branca e está ficando deitada na grama	A jovem menina com camisa rosa não está tranquilamente deitada na grama	3.7
3512	main_captions	MSRvid	2019	3513	none	none	Uma mulher está fatiando uma cebola	Uma mulher está cortando uma cebola	4.9
902	main_captions	MSRvid	2019	903	none	none	Um homem está tocando um piano	Um homem está tocando um violão	2.7
2969	main_captions	MSRvid	2019	2970	none	none	Um barco está calmamente velejando sobre a água	Um barco está ancorado	3.3
3510	main_captions	MSRvid	2019	3511	none	none	A menina está vestindo uma camisa de cor branca com uma saia rosa e está em pé em frente a uma casa	A menina está usando uma camisa branca e uma saia rosa, e está parada na frente de uma casa	4.8
899	main_captions	MSRvid	2019	900	none	none	Um cachorro, que é grande e cinza, está derrubando uma bola de sua boca e parando na grama	Um cachorro, que é grande e cinza, está carregando uma bola na boca e correndo através da grama	2.6
2965	main_captions	MSRvid	2019	2966	none	none	Alguns cavalos estão competindo furiosamente sobre a grama verde e pulando um obstáculo	Alguns cavalos estão descansando na grama verde	3.2
3509	main_captions	MSRvid	2019	3510	none	none	Um cachorro preto e castanho está olhando uma mosca	Um cachorro preto e castanho está olhando um inseto	4.5
898	main_captions	MSRvid	2019	899	none	none	Um cavalo está caindo sobre alguém	O homem está sendo derrubado do cavalo	2.6
2963	main_captions	MSRvid	2019	2964	none	none	Um trem de brinquedo está atingindo um carro de brinquedo	Não tem nenhum trem de brinquedo batendo em um carro de brinquedo	3.1
3506	main_captions	MSRvid	2019	3507	none	none	Um cavalo está sendo montado por um homem	A pessoa está andando a cavalo	4.7
891	main_captions	MSRvid	2019	892	none	none	Um menino está pendurando uma vara de pesca e correndo na frente de um peixe	Um homem jovem está fugindo da linha de pesca	2.7
2957	main_captions	MSRvid	2019	2958	none	none	Os corredores estão competindo em volta da pista	Os corredores não estão correndo em torno de uma pista	3.7
3505	main_captions	MSRvid	2019	3506	none	none	Uma batata está sendo fatiada pelo homem	Um homem está fatiando batatas	4.6
888	main_captions	MSRvid	2019	889	none	none	Um cachorro que é peludo e preto está em um quintal dos fundos e está carregando uma cesta em sua boca	Um cachorro em um balde está mordendo uma árvore que é provavelmente um pinheiro	2.1
2956	main_captions	MSRvid	2019	2957	none	none	Um homem não está despejando óleo nos tomates	O homem está despejando óleo em alguns tomates	3.9
3503	main_captions	MSRvid	2019	3504	none	none	Um menino está escalando para cima de uma parede de escalada e está preso a uma corda	Um menino está escalando sem esforço para cima de um muro artificialmente construído para escalada e está preso a uma corda	4.9
887	main_captions	MSRvid	2019	888	none	none	Não tem nenhum porquinho-da-índia pequenino roendo e comendo um pedaço de cenoura no chão	Um porquinho-da-índia está comendo uma cenoura	2.8
2944	main_captions	MSRvid	2019	2945	none	none	Dois homens estão carregando cestas coloridas e cobertores e andando perto de um prédio	Duas pessoas estão andando com cestas carregadas e cobertores	3.9
3502	main_captions	MSRvid	2019	3503	none	none	Um cachorro está perseguindo a cauda de um animal na grama	A cauda de um animal está sendo perseguida por um cachorro na grama	4.9
878	main_captions	MSRvid	2019	879	none	none	Não tem nenhum homem sendo atingido	Um menino está batendo em um homem com uma espada	2.6
2927	main_captions	MSRvid	2019	2928	none	none	A mulher está jogando cebolas fora	Uma mulher está cortando uma cebola	3.0
3499	main_captions	MSRvid	2019	3500	none	none	O homem está cantando graciosamente e tocando o violão	Um homem está tocando um violão	4.3
860	main_captions	MSRvid	2019	861	none	none	Um casal casado está andando pelo corredor	O padre está descendo o corredor para casar um casal	2.9
2917	main_captions	MSRvid	2019	2918	none	none	Um grupo de pessoas em um grande restaurante asiático está comendo	Várias pessoas estão comendo em mesas vermelhas em um restaurante com luzes roxas lotado	3.3
3497	main_captions	MSRvid	2019	3498	none	none	Três homens estão olhando distraidamente para a distância	Três homens estão olhando para a distância	4.5
856	main_captions	MSRvid	2019	857	none	none	Uma mulher está batendo dois ovos em uma tigela e está usando um batedor feito de metal	Uma pessoa está tirando ovos de uma tigela	2.8
2915	main_captions	MSRvid	2019	2916	none	none	A mulher está fritando uma costeleta de porco empanada	A mulher não está fritando uma costeleta de porco empanada	3.7
3495	main_captions	MSRvid	2019	3496	none	none	O homem está digitando em uma máquina usada para taquigrafia	O homem está operando uma máquina de taquigrafria	4.8
825	main_captions	MSRvid	2019	826	none	none	Uma mulher está pulando com uma bicicleta	A menina de capacete está empoleirada em uma bicicleta	2.8
2905	main_captions	MSRvid	2019	2906	none	none	Um cachorro que tem uma pelagem castanha e branca está sentado no raso	Um cachorro branco e castanho está andando pela água com dificuldade	3.5
3494	main_captions	MSRvid	2019	3495	none	none	Um homem está ficando de pé cansadamente ao lado de um ônibus	Um homem está de pé perto do ônibus	4.2
823	main_captions	MSRvid	2019	824	none	none	Dois homens estão fazendo um esquete, que é muito engraçado, com um boxeador em frente a uma multidão de pessoas	Os meninos estão dançando na frente de algumas pessoas	2.1
2902	main_captions	MSRvid	2019	2903	none	none	Ninguém está jogando pingue-pongue	Duas pessoas estão jogando pingue-pongue	3.5
3493	main_captions	MSRvid	2019	3494	none	none	O menino jovem está correndo pelas ondas do oceano	Uma criança está correndo para dentro e para fora das ondas oceânicas	4.0
818	main_captions	MSRvid	2019	819	none	none	A mulher está guardando os ovos	A senhora está quebrando ovos crus na tigela	2.8
2901	main_captions	MSRvid	2019	2902	none	none	Não tem nenhum cachorro correndo alegremente na grama	Um cachorro preto e um branco estão correndo alegremente na grama	3.2
3492	main_captions	MSRvid	2019	3493	none	none	A menina está borrifando as plantas com água	A menina está regando as plantas	4.6
815	main_captions	MSRvid	2019	816	none	none	Um trompete está sendo tocado por uma pessoa	Um homem está tocando o violão	2.8
2888	main_captions	MSRvid	2019	2889	none	none	A mulher está comendo	A mulher está bebendo	3.4
3491	main_captions	MSRvid	2019	3492	none	none	Um gato está tocando um piano	O gato está tocando teclados	4.3
802	main_captions	MSRvid	2019	803	none	none	Um homem está dançando	Um homem está conversando	2.7
2884	main_captions	MSRvid	2019	2885	none	none	A tartaruga está seguindo o peixe	O peixe está seguindo a tartaruga	3.8
3490	main_captions	MSRvid	2019	3491	none	none	Uma mulher está usando protetor auricular e está atirando com uma arma em um estande de tiro ao ar livre	Uma mulher está atirando em um alvo de prática	4.1
775	main_captions	MSRvid	2019	776	none	none	Dois homens estão segurando varas de pescar	Dois homens estão segurando um pouco de água em pé perto das varas de pesca	2.6
2883	main_captions	MSRvid	2019	2884	none	none	A mulher está cortando cebolas em cubos	A mulher está jogando cebolas fora	3.2
3489	main_captions	MSRvid	2019	3490	none	none	Alguns ciclistas estão fazendo acrobacias em um caminho perto da água e um horizonte	Alguns ciclistas estão voando sobre a pista perto da água e a linha do horizonte	4.2
774	main_captions	MSRvid	2019	775	none	none	Um homem velho está sentado em um campo	Uma pessoa está usando um chapéu e está sentada na grama	2.8
2882	main_captions	MSRvid	2019	2883	none	none	Um homem e uma mulher estão caminhando pela floresta	O homem e a mulher estão passeando	3.8
3485	main_captions	MSRvid	2019	3486	none	none	Uma pessoa habilidosa está andando de bicicleta sobre uma roda	Uma pessoa está andando de bicicleta em uma só roda	4.3
761	main_captions	MSRvid	2019	762	none	none	Um menino está tocando um teclado	Um menino está de pé em uma sala junto a uma lâmpada	2.1
2876	main_captions	MSRvid	2019	2877	none	none	Um homem está apertando os botões de um micro-ondas	Não há nenhum homem apertando os botões de um microondas	3.1
3484	main_captions	MSRvid	2019	3485	none	none	Um homem está do lado de fora e está lançando lâminas em um alvo que está próximo	Um homem está do lado de fora e está arremessando lâminas em um alvo próximo	4.8
759	main_captions	MSRvid	2019	760	none	none	Um menino pequeno de roupa de ginástica está em uma poça na rua	Uma criança jovem está usando botas verdes e brincando em uma poça cheia de lama	2.6
2874	main_captions	MSRvid	2019	2875	none	none	As crianças estão brincando em frente a uma porta grande	Uma bola feita de madeira está sendo jogada pela porta em frente a um grande grupo de meninos	3.4
3483	main_captions	MSRvid	2019	3484	none	none	Algum rebanho de cervos está atravessando a rua	Um rebanho de cervos está atravessando a rua	4.8
734	main_captions	MSRvid	2019	735	none	none	A apresentação está sendo assistida por uma classe de estudantes	Os alunos estão enchendo a sala de aula	2.9
2873	main_captions	MSRvid	2019	2874	none	none	A mulher não está usando óculos ou touca	A mulher está usando óculos e uma touca preta	3.9
3482	main_captions	MSRvid	2019	3483	none	none	Um urso panda está comendo um pouco de bambu	Um panda está comendo um pedaço de bambu	4.6
717	main_captions	MSRvid	2019	718	none	none	Duas pessoas estão paradas em uma motocicleta	Duas pessoas estão montando uma bicicleta	2.9
2872	main_captions	MSRvid	2019	2873	none	none	Um pequeno cachorro está diminuindo de velocidade e o proprietário está deixando de persegui-lo	Um cachorro pequeno está correndo e seu dono está tentando pegá-lo	3.9
3480	main_captions	MSRvid	2019	3481	none	none	Não tem nenhum homem cantando e tocando violão	Um homem está tocando um violão	4.3
703	main_captions	MSRvid	2019	704	none	none	A mulher está medindo a outra mulher	A senhora não está medindo o tornozelo de outra mulher	2.9
2869	main_captions	MSRvid	2019	2870	none	none	Ninguém está em uma moto e está de pé no assento	Um motociclista está de pé no banco de uma motocicleta branca	3.6
3478	main_captions	MSRvid	2019	3479	none	none	O gato empoleirado na mesa está olhando pela janela	O gato empoleirado na mesa está olhando curiosamente pela janela	4.8
701	main_captions	MSRvid	2019	702	none	none	Uma mulher idosa está sem camisa e está desajeitadamente derrubando dois jornais	Uma mulher está usando óculos escuros de tamanho grande e está segurando jornais nas duas mãos	2.4
2868	main_captions	MSRvid	2019	2869	none	none	Um menino pequenino está brincando com um cachorro	Não tem nenhum bebê brincando com um cachorro	3.2
3476	main_captions	MSRvid	2019	3477	none	none	Uma criança está acordando devagar	Uma menina está acordando	4.27
697	main_captions	MSRvid	2019	698	none	none	Um homem está cuspindo no chão	Um homem está conversando	2.0
2867	main_captions	MSRvid	2019	2868	none	none	Um motociclista de capacete vermelho está andando em uma motocicleta azul pela estrada	Um motociclista está andando de motocicleta perigosamente pela rodovia	3.8
3475	main_captions	MSRvid	2019	3476	none	none	O homem está martelando um prego com uma câmera	Alguém está batendo uma lente de câmera contra um prego	4.265
673	main_captions	MSRvid	2019	674	none	none	O homem está mexendo o molho para o frango	O homem não está mexendo o óleo	2.6
2863	main_captions	MSRvid	2019	2864	none	none	Um cachorro branco e castanho está andando pela água com dificuldade	Um cachorro que tem pelagem castanha e branca está trotando pelo raso	3.7
3474	main_captions	MSRvid	2019	3475	none	none	Um homem está picando manteiga em uma tigela pequenina	Um homem está picando manteiga em um recipiente	4.8
666	main_captions	MSRvid	2019	667	none	none	Uma menina adolescente está usando miçangas que são vermelhas	A menina gosta de vermelho e não está usando miçangas para adolescentes	2.8
2858	main_captions	MSRvid	2019	2859	none	none	Um menino está correndo para longe de uma linha de pesca	Não tem nenhum menino segurando uma vara de pesca e correndo na frente de um peixe	3.2
3473	main_captions	MSRvid	2019	3474	none	none	Um pouco de tofu está sendo fatiado por uma mulher	Tofu está sendo fatiado por uma mulher	4.9
664	main_captions	MSRvid	2019	665	none	none	O homem está fazendo exercícios no chão	Um homem fazendo exercícios está sendo derrubado	2.8
2856	main_captions	MSRvid	2019	2857	none	none	Um homem de chapéu roxo está escalando uma parede rochosa com as próprias mãos	O homem está praticando escalada em uma parede de pedra	3.9
3472	main_captions	MSRvid	2019	3473	none	none	Um urso panda está comendo um pouco de bambu	O panda está comendo bambu	4.9
646	main_captions	MSRvid	2019	647	none	none	Um cachorro está brincando com um brinquedo	Não tem nenhum cachorro comendo uma boneca	2.8
2849	main_captions	MSRvid	2019	2850	none	none	O homem não está espalhando manteiga no pão	Um homem está espalhando manteiga em um pedaço de pão que é grande	3.4
3471	main_captions	MSRvid	2019	3472	none	none	Um cachorro castanho e branco está segurando uma bola de beisebol na boca	Um cachorro, que tem pelagem castanha e branca, está segurando uma bola de beisebol na boca	4.9
642	main_captions	MSRvid	2019	643	none	none	A mulher está pegando o canguru	Um canguru está pegando o bebê da mulher	2.3
2843	main_captions	MSRvid	2019	2844	none	none	Não tem nenhum homem tocando violão	Um homem está tocando um violão	3.7
3469	main_captions	MSRvid	2019	3470	none	none	A mulher de fantasia vermelha está encostada em uma parede feita de tijolos e tocando um instrumento	A mulher de fantasia vermelha está encostada contra um muro de tijolos e tocando um instrumento	4.8
635	main_captions	MSRvid	2019	636	none	none	Nem todo mundo é capaz de passear com um leão	Um leão está andando lentamente	2.5
2840	main_captions	MSRvid	2019	2841	none	none	Uma mulher está limpando um camarão	Alguém está higienizando um animal	3.4
3467	main_captions	MSRvid	2019	3468	none	none	Um homem está ligando o micro-ondas	Um homem está fazendo o micro-ondas funcionar	4.5
632	main_captions	MSRvid	2019	633	none	none	Nem todo mundo é capaz de passear com um leão	Um leão está cansadamente andando ansiosamente em uma jaula	2.3
2838	main_captions	MSRvid	2019	2839	none	none	Uma lata está sendo mordida por um cachorro	Um cachorro está abrindo uma lata de comida	3.1
3465	main_captions	MSRvid	2019	3466	none	none	Duas crianças estão brincando em uma piscina com uma boia de crocodilo colorida de verde	Duas crianças estão brincando em uma piscina com uma boia de crocodilo que é verde	4.8
613	main_captions	MSRvid	2019	614	none	none	A mulher está fatiando alho	Uma mulher está picando brócolis	2.9
2834	main_captions	MSRvid	2019	2835	none	none	Duas pessoas estão de pé no oceano e vendo o pôr do sol	Duas pessoas estão vadeando pela água	3.3
3464	main_captions	MSRvid	2019	3465	none	none	Um cachorro grande e um cachorro branco pequenino estão brincando juntos	Um cachorro grande e um cachorro pequenino com pelagem branca estão brincando juntos	4.5
603	main_captions	MSRvid	2019	604	none	none	Os motoqueiros estão cercando em uma bicicleta metálica de um menino	Um ciclista está pedalando sobre o topo de uma cerca	2.2
2832	main_captions	MSRvid	2019	2833	none	none	Não tem nenhum homem usando um capacete preto e empurrando uma bicicleta	Um homem está usando um capacete preto e empurrando uma bicicleta	3.1
3463	main_captions	MSRvid	2019	3464	none	none	Uma mulher está adicionando ingredientes em uma tigela grande	Uma mulher está rachando alguns ovos em uma tigela	4.3
599	main_captions	MSRvid	2019	600	none	none	O cachorro está abocanhando algumas gotas de água	Um barulho está representando água caindo em gotas no cachorro	2.3
2831	main_captions	MSRvid	2019	2832	none	none	Uma mulher está fatiando uma pimenta verde	Não tem nenhuma mulher fatiando uma pimenta verde	3.2
3461	main_captions	MSRvid	2019	3462	none	none	O assunto está sendo estudado por um homem com uma câmera	Um homem com uma câmera está estudando o assunto	4.9
586	main_captions	MSRvid	2019	587	none	none	Quatro homens jovens estão fugindo e um carro está permanecendo parado atrás deles	Os meninos estão de pé na frente do carro em chamas	2.9
2829	main_captions	MSRvid	2019	2830	none	none	Uma flauta de madeira é tocada por um homem	Um homem está tocando piano	3.0
3456	main_captions	MSRvid	2019	3457	none	none	Dois meninos estão brincando em um trampolim	Algumas crianças estão pulando em um trampolim	4.3
561	main_captions	MSRvid	2019	562	none	none	Um cachorro está pulando no ar para pegar uma bola vermelha	Um cachorro, que é pequeno, está brincando na grama verde	2.9
2827	main_captions	MSRvid	2019	2828	none	none	Uma senhora está cortando carne em pedaços	A mulher está comendo alguns pedaços de carne crua	3.4
3454	main_captions	MSRvid	2019	3455	none	none	Dois grupos de pessoas estão jogando futebol	Dois times estão competindo em uma partida de futebol	4.7
544	main_captions	MSRvid	2019	545	none	none	Uma harpa está sendo tocada com um chapéu por um homem	Um homem está tocando um violão	2.4
2824	main_captions	MSRvid	2019	2825	none	none	Uma menina está penteando seu cabelo	Um menino está penteando seu cabelo	3.4
3450	main_captions	MSRvid	2019	3451	none	none	Um homem está chutando uma bola de futebol de campo com força	Um homem está chutando uma bola de futebol de campo	4.5
542	main_captions	MSRvid	2019	543	none	none	Um homem está cortando um papel	Um homem está se cortando com um pedaço de papel	2.8
2812	main_captions	MSRvid	2019	2813	none	none	Um esquilo está correndo em círculos	O esquilo não está correndo em círculos	3.2
3449	main_captions	MSRvid	2019	3450	none	none	Um menino usando uma camisa listrada está correndo com os pés descalços no morro arenoso	Uma criança vestindo uma camisa listrada está correndo com os pés descalços no morro arenoso	4.5
528	main_captions	MSRvid	2019	529	none	none	Uma mulher está dançando em um palco	Uma mulher está parada e um homem está sentado e à toa	2.3
2806	main_captions	MSRvid	2019	2807	none	none	Um menino está sentado confortavelmente em um quarto e tocando piano perto de uma lâmpada	Um menino está tocando um teclado	3.9
3448	main_captions	MSRvid	2019	3449	none	none	Algumas pessoas estão navegando e remando um bote	Quatro pessoas estão flutuando em um bote	4.1
509	main_captions	MSRvid	2019	510	none	none	Um cachorro está saltando alto no ar e outro está observando	Dois cachorros estão brincando perto de uma planta	2.8
2788	main_captions	MSRvid	2019	2789	none	none	Um monte de caras está na costa	Pessoas estão em uma praia cheia de areia perto do oceano e estão curtindo o dia ensolarado	3.2
3447	main_captions	MSRvid	2019	3448	none	none	Um homem está andando de bicicleta elétrica	Um homem está andando de bicicleta	4.3
486	main_captions	MSRvid	2019	487	none	none	O piano está sendo tocado por um homem	Um homem está tocando uma flauta de madeira	2.6
2784	main_captions	MSRvid	2019	2785	none	none	Um homem em uma camisa tingida de roxo está olhando para o homem de camisa preta que está fazendo uma cara engraçada	Um homem fazendo uma pose está sendo observado por outro homem	3.765
3446	main_captions	MSRvid	2019	3447	none	none	O óleo está sendo mexido por um homem	O homem está mexendo o óleo	4.9
478	main_captions	MSRvid	2019	479	none	none	Um gato está tocando um teclado	Um músico está tocando dois teclados	2.3
2783	main_captions	MSRvid	2019	2784	none	none	Um grande grupo de pessoas asiáticas está comendo em um restaurante	Várias pessoas estão comendo em mesas vermelhas em um restaurante com luzes roxas lotado	3.3
3444	main_captions	MSRvid	2019	3445	none	none	Uma mulher está rachando alguns ovos em uma tigela	Uma mulher está rachando alguns ovos em um recipiente	4.6
426	main_captions	MSRvid	2019	427	none	none	Uma mulher está vestindo uma touca egípcia	A mulher com um chapéu preto está usando óculos de sol	2.3
2780	main_captions	MSRvid	2019	2781	none	none	Não tem nenhum homem tocando um teclado eletrônico	Um homem está tocando um teclado eletrônico	3.2
3443	main_captions	MSRvid	2019	3444	none	none	Um praticante de karatê está chutando um outro homem que está usando luvas protetoras de boxe	Um praticante de karatê está chutando outro homem que está usando luvas protetoras de boxe	4.8
391	main_captions	MSRvid	2019	392	none	none	Duas pessoas estão passeando dois cachorros com pelagens douradas na neve	Duas pessoas estão na neve sem usar roupas que proporcionam camuflagem	2.1
2776	main_captions	MSRvid	2019	2777	none	none	O homem está empinando uma motocicleta em um campo que é praticamente árido	Um homem de macacão azul está corajosamente empinando uma motocicleta	3.6
3442	main_captions	MSRvid	2019	3443	none	none	Um homem está pulando em uma piscina	Um homem está mergulhando em uma piscina	4.8
383	main_captions	MSRvid	2019	384	none	none	Um homem está em silêncio	Um homem está cantando	2.8
2774	main_captions	MSRvid	2019	2775	none	none	Uma mulher velha está dando um aperto de mão em um homem	Uma jovem mulher está dando um aperto de mão em um homem	3.6
3441	main_captions	MSRvid	2019	3442	none	none	Um cachorro preto e branco está brincando com uma bola de vôlei murcha	Um cachorro preto e branco está brincando com uma bola quebrada	4.5
371	main_captions	MSRvid	2019	372	none	none	O menino não está tocando o piano alegremente	Um piano está sendo tocado por um homem	2.4
2770	main_captions	MSRvid	2019	2771	none	none	Duas mulheres estão brigando em uma partida de kickboxing	Duas pessoas estão lutando e os espectadores estão assistindo	3.7
3440	main_captions	MSRvid	2019	3441	none	none	Um cachorro castanho e branco está correndo pelo rio	Um cachorro castanho e branco está correndo pela água	4.8
349	main_captions	MSRvid	2019	350	none	none	Duas crianças estão penduradas em um galho grande	Duas crianças e um adulto não estão parados próximos a um galho de árvore	2.4
2769	main_captions	MSRvid	2019	2770	none	none	O panda não está comendo bambu	O panda está comendo bambu	3.5
3438	main_captions	MSRvid	2019	3439	none	none	Um jogador de basquete está no chão da quadra e outro está pegando a bola	Um jogador de basquete está no chão da quadra e a bola está sendo agarrada por outro	4.9
337	main_captions	MSRvid	2019	338	none	none	Dois gatos estão brincando com uma bola vermelha	Dois cachorros castanhos estão disputando uma bola vermelha e estão brincando na grama	2.95
2766	main_captions	MSRvid	2019	2767	none	none	Uma mulher está vestindo uma capa, que é muito grande, e ocultando um vestido extravagante	Um vestido preto, vermelho, branco e rosa está sendo usado por uma mulher	3.2
3437	main_captions	MSRvid	2019	3438	none	none	Algumas adolescentes estão dançando para a câmera	Algumas meninas na adolescência estão dançando para a câmera	4.6
329	main_captions	MSRvid	2019	330	none	none	Uma mulher está fatiando um tomate	Uma mulher está refrigerando uma batata	2.5
2764	main_captions	MSRvid	2019	2765	none	none	Um homem está chorando	Um homem está assustado	3.3
3436	main_captions	MSRvid	2019	3437	none	none	Um homem está realizando um truque em uma bicicleta verde	Não tem nenhum homem executando um truque em uma bicicleta verde	4.8
297	main_captions	MSRvid	2019	298	none	none	Um gato está se afastando de um pouco de milho	Um gato está comendo um pouco de milho	2.7
2754	main_captions	MSRvid	2019	2755	none	none	Uma pessoa está tocando o teclado	Não tem nenhum homem tocando um teclado	3.4
3435	main_captions	MSRvid	2019	3436	none	none	Um cachorro preto e um cachorro caramelo estão brigando	Dois cachorros estão lutando	4.5
287	main_captions	MSRvid	2019	288	none	none	Um homem está dançando	Um homem está cantando apaixonadamente	2.4
2751	main_captions	MSRvid	2019	2752	none	none	Um macaco está andando de bicicleta	Uma bicicleta está sendo pedalada sobre um macaco	3.1
3432	main_captions	MSRvid	2019	3433	none	none	Um menino está segurando uma pistola de água	Uma criança está segurando uma pistola de água	4.5
262	main_captions	MSRvid	2019	263	none	none	Um cachorro está correndo na estrada	Não tem nenhum homem correndo na estrada	2.3
2744	main_captions	MSRvid	2019	2745	none	none	O avião sul-africano está voando no céu azul	Um avião voa rapidamente pelo ar	3.9
3428	main_captions	MSRvid	2019	3429	none	none	Um cachorro castanho e branco está brincando na grama	Um cachorro castanho e branco está brincando no gramado	4.7
248	main_captions	MSRvid	2019	249	none	none	Uma mulher está cozinhando um ovo em uma sautese	Uma mulher está despejando uma mistura em uma tigela e misturando-a	2.2
2743	main_captions	MSRvid	2019	2744	none	none	Algumas pessoas estão andando	Algumas pessoas estão de pé	3.5
