index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3937	main_captions	MSRvid	2019	3938	none	none	Uma menina pequena está olhando para uma mulher de fantasia	A menina pequena está olhando um homem de fantasia	0
3952	main_captions	MSRvid	2019	3953	none	none	Duas pessoas usando roupas para neve estão no chão fazendo anjos da neve	Duas pessoas de roupas para neve estão deitadas na neve e estão fazendo anjos de neve	1
3936	main_captions	MSRvid	2019	3937	none	none	Não tem nenhuma senhora misturando uma mistura de carne em uma tigela	Uma senhora está misturando uma mistura de carne em uma tigela	0
3949	main_captions	MSRvid	2019	3950	none	none	Uma mulher de vestido vermelho está tocando um instrumento	Um instrumento está sendo tocado por uma mulher em um vestido vermelho	1
3933	main_captions	MSRvid	2019	3934	none	none	O equipamento de montanhismo está firmemente posicionado em frente ao ciclista em pé	Um grupo de pessoas está equipado com equipamentos de segurança	0
3948	main_captions	MSRvid	2019	3949	none	none	Um homem está enterrando uma bola de basquete no cesto e uma multidão está ao fundo	O jogador está enterrando a bola de basquete e uma multidão está ao fundo	1
3932	main_captions	MSRvid	2019	3933	none	none	Um homem está falando	Um homem está dançando	0
3945	main_captions	MSRvid	2019	3946	none	none	A mulher está pegando e segurando um bebê canguru	Uma mulher está pegando e segurando um canguru, que é um bebê, nos braços	1
3928	main_captions	MSRvid	2019	3929	none	none	Vários furões estão escalando para dentro da gaiola	Vários furões estão escalando para fora da gaiola	0
3942	main_captions	MSRvid	2019	3943	none	none	A mulher está fritando uma costeleta de porco empanada	Uma mulher está cozinhando uma costeleta de porco que está empanada	1
3926	main_captions	MSRvid	2019	3927	none	none	Um homem está fatiando uma cenoura confiantemente com a faca	A mulher está fatiando uma cebola	0
3935	main_captions	MSRvid	2019	3936	none	none	Os ovos estão sendo rachados em uma tigela por uma mulher	Uma mulher está rachando ovos em uma tigela	1
3924	main_captions	MSRvid	2019	3925	none	none	Não tem nenhuma mulher dançando	O homem está dançando	0
3934	main_captions	MSRvid	2019	3935	none	none	A mulher está tocando a flauta	A flauta está sendo tocada pela mulher	1
3919	main_captions	MSRvid	2019	3920	none	none	Alguns homens em uma competição estão correndo no exterior	O homem está correndo para alcançar a liderança	0
3931	main_captions	MSRvid	2019	3932	none	none	O homem está levantando pesos	Os pesos estão sendo levantados pelo homem	1
3918	main_captions	MSRvid	2019	3919	none	none	Um homem está largando um violão	Um homem está tocando um violão	0
3930	main_captions	MSRvid	2019	3931	none	none	Uma jovem mulher está tocando o violão	Uma menina está tocando violão	1
3917	main_captions	MSRvid	2019	3918	none	none	O homem está levantando pesos	O homem está abaixando barras	0
3929	main_captions	MSRvid	2019	3930	none	none	As pessoas estão andando por uma rua movimentada	As pessoas estão andando por uma rua que está lotada	1
3915	main_captions	MSRvid	2019	3916	none	none	Uma pessoa está sentada em um campo e está usando um chapéu	Um homem está sentado em um campo	0
3927	main_captions	MSRvid	2019	3928	none	none	Um homem está usando um capacete de proteção e dançando	Um homem com um chapéu duro está dançando	1
3914	main_captions	MSRvid	2019	3915	none	none	Não tem nenhuma pessoa fatiando uma cenoura em pedaços	Uma pessoa está fatiando uma cenoura em pedaços	0
3925	main_captions	MSRvid	2019	3926	none	none	O cachorro com pelagem castanha está brincando ao ar livre	O cachorro castanho está brincando ao ar livre	1
3911	main_captions	MSRvid	2019	3912	none	none	Um ciclista solitário está pulando no ar	Um homem está pulando em uma piscina vazia	0
3923	main_captions	MSRvid	2019	3924	none	none	Dois homens estão de pé perto da água e estão segurando varas de pesca	Dois homens estão segurando varas de pescar	1
3910	main_captions	MSRvid	2019	3911	none	none	Um homem está fazendo alguns truques com uma bola de futebol de campo	Um homem está chutando uma bola de futebol de campo	0
3922	main_captions	MSRvid	2019	3923	none	none	Um homem está pulando em uma piscina de natação vazia	Um homem está pulando em uma piscina vazia	1
3909	main_captions	MSRvid	2019	3910	none	none	Uma pessoa está usando um chapéu e está sentada na grama	Não tem nenhuma pessoa usando chapéu e sentada na grama	0
3921	main_captions	MSRvid	2019	3922	none	none	Uma menina jovem está sentada em traje de banho	Uma menina jovem está sentada em um equipamento de natação	1
3906	main_captions	MSRvid	2019	3907	none	none	Não tem nenhum menino segurando uma vara de pesca e correndo na frente de um peixe	Um menino está pendurando uma vara de pesca e correndo na frente de um peixe	0
3920	main_captions	MSRvid	2019	3921	none	none	Um cachorro castanho está correndo por um caminho nevado	Um cachorro está correndo em um caminho nevado	1
3900	main_captions	MSRvid	2019	3901	none	none	Um homem está chutando uma bola de futebol de campo	O conteúdo de uma tigela está sendo misturado por um homem	0
3916	main_captions	MSRvid	2019	3917	none	none	Uma mulher está desajeitadamente colocando carne em uma frigideira	A carne está sendo despejada em uma frigideira	1
3895	main_captions	MSRvid	2019	3896	none	none	O animal com olhos grandes está comendo	Um lêmure está comendo	0
3913	main_captions	MSRvid	2019	3914	none	none	Um cachorro está na areia que está se espalhando no ar	Um cachorro está na areia que está sendo soprada pelo vento	1
3894	main_captions	MSRvid	2019	3895	none	none	Uma mulher está preparando um ovo em uma sautese	Uma mulher está despejando uma mistura em uma tigela e misturando-a	0
3912	main_captions	MSRvid	2019	3913	none	none	Um homem e uma mulher estão andando agradavelmente	Uma mulher e um homem estão caminhando	1
3890	main_captions	MSRvid	2019	3891	none	none	Dois espectadores estão lutando kickboxing e algumas pessoas estão assistindo	Duas mulheres estão brigando em uma partida de kickboxing	0
3908	main_captions	MSRvid	2019	3909	none	none	Quatro crianças do Oriente Médio, três meninas e um menino, estão subindo na gruta com um interior rosa	Um grupo de crianças está brincando em uma estrutura que é colorida	1
3885	main_captions	MSRvid	2019	3886	none	none	Um macaco está chutando raivosamente um alvo	A sautese está sendo untada por uma mulher que está despejando um pouco de água	0
3907	main_captions	MSRvid	2019	3908	none	none	Um cachorro cinza e sedoso está dormindo na grama e um cachorro castanho está olhando	Um cachorro sedoso cinza está deitado na grama e um cachorro castanho está olhando	1
3884	main_captions	MSRvid	2019	3885	none	none	Duas pessoas estão jogando pingue-pongue	Um jogador de pingue-pongue encontra-se com duas pessoas	0
3905	main_captions	MSRvid	2019	3906	none	none	O esquilo está correndo em círculos	Um esquilo está correndo em círculos	1
3883	main_captions	MSRvid	2019	3884	none	none	Tofu está sendo fatiado por uma mulher	Uma menina está cortando a manteiga em dois pedaços	0
3904	main_captions	MSRvid	2019	3905	none	none	Um homem está abrindo uma pequenina embalagem que contém fones de ouvido	Um homem está abrindo um pacote que contém fones de ouvido	1
3881	main_captions	MSRvid	2019	3882	none	none	Um bebê rinoceronte está andando em torno de uma jaula com sua mãe	Uma mãe está dando para o bebê um curral com um rinoceronte andando	0
3903	main_captions	MSRvid	2019	3904	none	none	Um cachorro está abrindo uma lata de comida	Um cachorro está mordendo uma lata	1
3879	main_captions	MSRvid	2019	3880	none	none	Uma mulher está quebrando um ovo em uma tigela	A mulher está pondo uma tigela com uma rachadura perto de um ovo	0
3902	main_captions	MSRvid	2019	3903	none	none	Um homem está apertando os botões de um micro-ondas	Os botões de um micro-ondas estão sendo apertados por um homem	1
3874	main_captions	MSRvid	2019	3875	none	none	Não tem nenhum menino tocando um piano	Um menino está tocando um piano	0
3901	main_captions	MSRvid	2019	3902	none	none	Uma flauta está sendo tocada por uma menina	Uma menina está tocando um instrumento de sopro	1
3872	main_captions	MSRvid	2019	3873	none	none	Uma mulher está fatiando um dente de alho	Uma mulher está fatiando uma pimenta grande	0
3899	main_captions	MSRvid	2019	3900	none	none	Cereal está sendo comido pelo homem	O homem está comendo cereal	1
3871	main_captions	MSRvid	2019	3872	none	none	A bola de futebol está entre os pés de um menino que está deitado na grama	Um jogador de futebol está caindo na grama para desviar de uma criança pequena	0
3898	main_captions	MSRvid	2019	3899	none	none	Um macaco está chutando uma pessoa	Uma pessoa está sendo chutada por um macaco	1
3870	main_captions	MSRvid	2019	3871	none	none	Uma mulher, que é velha, está perto de um cachorro branco	Uma mulher, que é velha, está longe de um cachorro branco	0
3897	main_captions	MSRvid	2019	3898	none	none	Um homem e uma mulher estão caminhando pela floresta	O homem e a mulher estão andando através do bosque	1
3867	main_captions	MSRvid	2019	3868	none	none	Um homem está guardando um violão	Um homem está tocando um violão	0
3896	main_captions	MSRvid	2019	3897	none	none	A pimenta está sendo fatiada por uma mulher com uma faca	Uma mulher está fatiando uma pimenta verde	1
3866	main_captions	MSRvid	2019	3867	none	none	Um homem está atirando armas	Uma mulher está andando a cavalo	0
3893	main_captions	MSRvid	2019	3894	none	none	A mulher está cortando polvo cozido	Uma mulher está cortando um polvo	1
3864	main_captions	MSRvid	2019	3865	none	none	Um homem está escalando cuidadosamente uma corda	Um panda está escalando	0
3892	main_captions	MSRvid	2019	3893	none	none	Uma pessoa está fatiando uma cebola	Uma cebola está sendo fatiada por uma pessoa	1
3863	main_captions	MSRvid	2019	3864	none	none	Uma bicicleta está sendo pedalada por um homem	Um macaco está andando de bicicleta	0
3891	main_captions	MSRvid	2019	3892	none	none	Um menino está olhando um calendário	O menino está examinando um calendário	1
3862	main_captions	MSRvid	2019	3863	none	none	Uma mulher está misturando ovos	A mulher está bebendo	0
3889	main_captions	MSRvid	2019	3890	none	none	Um cachorro preto está pulando de uma pedra em uma lagoa	Um cachorro preto está pulando de uma doca para dentro da água	1
3861	main_captions	MSRvid	2019	3862	none	none	Uma mulher velha está usando uma camisa com padrões de rosas e está desajeitadamente carregando dois jornais	Um jornal está apresentando uma mulher com mãos grandes segurando óculos de sol e vestindo um casaco	0
3888	main_captions	MSRvid	2019	3889	none	none	Uma flauta está sendo tocada de maneira adorável por uma menina	Uma mulher está tocando flauta	1
3856	main_captions	MSRvid	2019	3857	none	none	O homem está martelando um prego com uma câmera	Alguém está pregando uma lente de câmera com fortes barulhos	0
3887	main_captions	MSRvid	2019	3888	none	none	Um homem está quebrando azulejos com as mãos	Azulejos estão sendo quebrados com suas mãos por um homem	1
3846	main_captions	MSRvid	2019	3847	none	none	Três meninos com uniformes de karatê estão brigando	Três homens estão praticando karatê em um campo	0
3886	main_captions	MSRvid	2019	3887	none	none	Feno está sendo comido por uma vaca	Uma vaca está comendo grama	1
3843	main_captions	MSRvid	2019	3844	none	none	Um menino na adolescência não está falando com uma menina com uma webcam	Um menino na adolescência está falando com uma menina com uma webcam	0
3882	main_captions	MSRvid	2019	3883	none	none	Uma batata está sendo cortada por um homem	Um homem está cortando uma batata	1
3841	main_captions	MSRvid	2019	3842	none	none	Um homem está guardando o violão	O homem está tocando a flauta	0
3880	main_captions	MSRvid	2019	3881	none	none	Uma criança pequena em um suéter rosa está escalando uma escada de concreto	Uma criança pequenina de suéter rosa está escalando uma escadaria de concreto	1
3836	main_captions	MSRvid	2019	3837	none	none	Não tem nenhum porquinho-da-índia comendo uma cenoura	Um porquinho-da-índia está comendo uma cenoura	0
3878	main_captions	MSRvid	2019	3879	none	none	Uma mulher com uma camisa tingida de amarelo está surfando em uma prancha de surf rosa	Uma mulher de camisa amarela está surfando em uma prancha rosa	1
3834	main_captions	MSRvid	2019	3835	none	none	O piano está sendo tocado por alguém	Alguém está alimentando um animal	0
3877	main_captions	MSRvid	2019	3878	none	none	O elefante está sendo montado pela mulher	A mulher está andando de elefante	1
3833	main_captions	MSRvid	2019	3834	none	none	O homem está desenhando	O homem não está desenhando	0
3876	main_captions	MSRvid	2019	3877	none	none	Um grande grupo de líderes de torcida está andando em um desfile	Muitos líderes de torcida estão andando no desfile	1
3832	main_captions	MSRvid	2019	3833	none	none	Não tem nenhuma menina pulando no carro	Uma menina está pulando no carro	0
3875	main_captions	MSRvid	2019	3876	none	none	A menina jovem está soprando uma bolha que é grande	A menina, que é jovem, está soprando uma bolha que é enorme	1
3831	main_captions	MSRvid	2019	3832	none	none	Um homem está sentado em uma cadeira e esfregando seus olhos	Um homem tatuado está em um sofá e está segurando um lápis	0
3873	main_captions	MSRvid	2019	3874	none	none	Uma mulher de roupa roxa está levando uma bicicleta entre duas colunas de pedra	Uma mulher de blusa que é roxa está levando uma bicicleta entre duas colunas de pedra	1
3825	main_captions	MSRvid	2019	3826	none	none	A pessoa está rapidamente fatiando um vegetal	Alguém está fatiando um tomate	0
3869	main_captions	MSRvid	2019	3870	none	none	Um homem está escalando o penhasco com uma corda	Um homem está escalando um penhasco com uma corda	1
3823	main_captions	MSRvid	2019	3824	none	none	O homem está no passeio com o cavalo	O cavalo está sendo montado por um homem	0
3868	main_captions	MSRvid	2019	3869	none	none	Uma pessoa, que está de topless e com uma mochila, está em frente a uma pilha de pedras e nuvens estão ao fundo	Uma pessoa de topless com uma mochila está em frente a uma pilha de pedras e nuvens estão ao fundo	1
3821	main_captions	MSRvid	2019	3822	none	none	Um casal está correndo em direção à água	Um homem e uma mulher estão correndo juntos e de mãos dadas	0
3865	main_captions	MSRvid	2019	3866	none	none	Uma mulher está dirigindo um carro e está conversando com o homem que está sentado ao seu lado	A mulher e o homem estão viajando de carro	1
3820	main_captions	MSRvid	2019	3821	none	none	Não tem nenhum homem sendo atingido	Um menino está batendo em um homem com uma espada de plástico	0
3860	main_captions	MSRvid	2019	3861	none	none	Suco de laranja está sendo bebido por um homem que está andando em um dia ensolarado	Um homem está bebendo suco de laranja e andando em um dia ensolarado	1
3813	main_captions	MSRvid	2019	3814	none	none	Um homem de macacão azul está falhando em empinar uma motocicleta	Um homem de macacão azul está corajosamente empinando uma motocicleta	0
3859	main_captions	MSRvid	2019	3860	none	none	O homem está tocando o piano com seu nariz	Um homem está tocando o teclado com o nariz	1
3812	main_captions	MSRvid	2019	3813	none	none	A noiva está deixando o noivo após o casamento	A noiva e o noivo estão partindo após o casamento	0
3858	main_captions	MSRvid	2019	3859	none	none	Um homem está perigosamente jogando facas na árvore	Um homem está perigosamente jogando facas em uma árvore	1
3811	main_captions	MSRvid	2019	3812	none	none	Um homem está sentado confortavelmente à mesa	Não tem nenhum homem usando uma camisa tingida de preto, sentado à mesa e rindo	0
3857	main_captions	MSRvid	2019	3858	none	none	Brócolis estão sendo cortados por uma mulher	Uma mulher está cortando brócolis	1
3810	main_captions	MSRvid	2019	3811	none	none	Um homem no teclado está tocando com seu nariz	O homem está tocando o piano com seu nariz	0
3855	main_captions	MSRvid	2019	3856	none	none	Uma família está assistindo um menino pequeno que está batendo em uma bola de beisebol	Uma família está observando um menino que está rebatendo uma bola de beisebol	1
3809	main_captions	MSRvid	2019	3810	none	none	Três adolescentes estão morgando no quarto	Algumas adolescentes estão dançando para a câmera	0
3854	main_captions	MSRvid	2019	3855	none	none	Um homem está andando a cavalo	A pessoa está andando a cavalo	1
3808	main_captions	MSRvid	2019	3809	none	none	Uma menina está cortando manteiga em duas partes	Algumas fatias de tofu estão sendo comidas por uma mulher	0
3853	main_captions	MSRvid	2019	3854	none	none	Um homem está espalhando manteiga em um pedaço de pão que é grande	Um pedaço de pão, que é grande, está tendo manteiga passada por um homem	1
3805	main_captions	MSRvid	2019	3806	none	none	Não tem nenhuma mulher passando sombra	A mulher está passando sombra	0
3852	main_captions	MSRvid	2019	3853	none	none	Uma criança está praticando com um instrumento	Uma criança está tocando um instrumento	1
3804	main_captions	MSRvid	2019	3805	none	none	Um avião de desenho animado está pousando	Um avião de desenho animado está decolando	0
3851	main_captions	MSRvid	2019	3852	none	none	Crianças de camisas vermelhas estão brincando nas folhas	Crianças em camisas vermelhas estão brincando nas folhas	1
3802	main_captions	MSRvid	2019	3803	none	none	Um cachorro castanho está atacando outro animal em frente do homem de calça	Não tem nenhum cachorro lutando e abraçando	0
3850	main_captions	MSRvid	2019	3851	none	none	Um homem está segurando uma máscara em sua mão levantada	Uma máscara está sendo segurada por um homem em sua mão erguida	1
3801	main_captions	MSRvid	2019	3802	none	none	Dois cachorros estão brincando perto de uma árvore	Dois cachorros estão dormindo perto de uma árvore	0
3849	main_captions	MSRvid	2019	3850	none	none	Um cachorro castanho e branco está brincando na grama	Um cachorro está brincando na grama verde	1
3800	main_captions	MSRvid	2019	3801	none	none	O homem e o menino estão de pé embaixo da escada, que é ao ar livre	Um adulto está no anfiteatro e está falando seriamente com um menino	0
3848	main_captions	MSRvid	2019	3849	none	none	Um cachorro preto e branco com um grande galho está correndo na grama	Um cachorro preto e branco está carregando uma vara grande na grama verde	1
3797	main_captions	MSRvid	2019	3798	none	none	Não tem nenhum homem dirigindo o carro	Um homem está dirigindo um carro	0
3847	main_captions	MSRvid	2019	3848	none	none	Um menino está olhando atentamente para o calendário	Um menino está checando um calendário	1
3792	main_captions	MSRvid	2019	3793	none	none	Um ciclista está na bicicleta preta e branca e está parado sobre o selim	Um motociclista está de pé no banco de uma motocicleta branca	0
3845	main_captions	MSRvid	2019	3846	none	none	Um skatista está realizando acrobacias na pista	Um skatista está fazendo truques em uma pista	1
3791	main_captions	MSRvid	2019	3792	none	none	As pessoas estão cantando e um palhaço está dançando	Um palhaço está cantando e pessoas estão dançando	0
3844	main_captions	MSRvid	2019	3845	none	none	Um caiaque amarelo está sendo navegado por um homem e um menino jovem	Um homem e um menino jovem estão andando em um caiaque amarelo	1
3782	main_captions	MSRvid	2019	3783	none	none	Uma mulher está rachando alguns ovos em uma tigela	Uma mulher está removendo ingredientes de uma tigela	0
3842	main_captions	MSRvid	2019	3843	none	none	Um grupo de pessoas está segurando bebidas e apontando para a câmera	Bebidas estão sendo seguradas por pessoas apontando para a câmera	1
3777	main_captions	MSRvid	2019	3778	none	none	Um panda está escalando	Um homem está desamarrando uma corda	0
3840	main_captions	MSRvid	2019	3841	none	none	Um homem está descansando em uma cadeira e esfregando seus olhos	Um homem está sentado em uma cadeira e esfregando seus olhos	1
3775	main_captions	MSRvid	2019	3776	none	none	Duas crianças pequenas estão comendo em um carrinho muito pequenino cheio de enroladinhos	Duas crianças jovens estão comendo enroladinhos	0
3839	main_captions	MSRvid	2019	3840	none	none	Um homem está mostrando um macaco pequenino	Um homem está exibindo um macaco pequenino	1
3774	main_captions	MSRvid	2019	3775	none	none	Uma mulher está picando brócolis	A mulher está picando alho	0
3838	main_captions	MSRvid	2019	3839	none	none	O urso panda está descansando sobre os troncos	O urso panda está deitado sobre os troncos	1
3772	main_captions	MSRvid	2019	3773	none	none	Um homem está apertando os botões de um micro-ondas	Um homem está sendo empurrado em direção aos botões de um micro-ondas	0
3837	main_captions	MSRvid	2019	3838	none	none	Duas mulheres estão vestindo biquínis e estão andando na areia	Duas mulheres estão usando biquínis na praia que é arenosa	1
3770	main_captions	MSRvid	2019	3771	none	none	O homem está montando um cavalo	Um cavalo está cavalgando sobre um homem	0
3835	main_captions	MSRvid	2019	3836	none	none	Um rinoceronte, que é filhote, está andando pelo curral com sua mãe	Um bebê rinoceronte está andando em torno de uma jaula com sua mãe	1
3768	main_captions	MSRvid	2019	3769	none	none	O homem está levantando pesos	O homem não está levantando pesos	0
3830	main_captions	MSRvid	2019	3831	none	none	Um lápis está sendo apontado pela máquina	Uma máquina está apontando um lápis	1
3767	main_captions	MSRvid	2019	3768	none	none	Um peixe está nadando	Um peixe não está nadando	0
3829	main_captions	MSRvid	2019	3830	none	none	Um homem está tocando o violão	Um homem está tocando um violão	1
3766	main_captions	MSRvid	2019	3767	none	none	Os homens estão lutando com os punhos em um ringue	Os homens não estão lutando com os punhos em um ringue	0
3828	main_captions	MSRvid	2019	3829	none	none	Uma menina jovem está usando língua de sinais	Uma menina está usando língua de sinais	1
3762	main_captions	MSRvid	2019	3763	none	none	Ninguém está batendo um ovo	Alguém está batendo um ovo	0
3827	main_captions	MSRvid	2019	3828	none	none	Um homem usando uma camisa tingida de preto está sentado à mesa e rindo	Uma camisa preta está sendo vestida por um homem que está sentado na mesa e rindo	1
3761	main_captions	MSRvid	2019	3762	none	none	Um homem está em uma rocha acima de algumas árvores e está parado em uma posição estranha	Um caminhante está no topo da montanha e está dançando	0
3826	main_captions	MSRvid	2019	3827	none	none	Um homem está cozinhando uma cobra	Um homem está assando uma cobra	1
3759	main_captions	MSRvid	2019	3760	none	none	Dois times estão competindo em uma partida de futebol	Dois times estão competindo em um jogo de beisebol	0
3824	main_captions	MSRvid	2019	3825	none	none	Uma pessoa está despejando azeite de oliva em uma panela no fogão	Uma pessoa está despejando óleo para cozinhar em uma panela	1
3757	main_captions	MSRvid	2019	3758	none	none	Dois cachorros de raças diferentes estão se olhando através da rua	Um cachorro, que é preto, e um branco estão ignorando um ao outro na rua	0
3822	main_captions	MSRvid	2019	3823	none	none	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	O gato empoleirado na mesa está olhando curiosamente pela janela	1
3754	main_captions	MSRvid	2019	3755	none	none	Uma jovem mulher de topless está coberta de tinta	Uma senhora nua está andando na frente de diversas pessoas com pintura corporal	0
3819	main_captions	MSRvid	2019	3820	none	none	Um menino pequeno com cabelo castanho está pulando da cadeira marrom para o chão	Um jovem menino está pulando de uma cadeira	1
3750	main_captions	MSRvid	2019	3751	none	none	Não tem nenhum cachorro perseguindo um outro ou segurando uma vara na boca	Um cachorro está perseguindo outro e está segurando uma vara na sua boca	0
3818	main_captions	MSRvid	2019	3819	none	none	O homem é abruptamente derrubado de um cavalo	Alguém está caindo de um cavalo	1
3749	main_captions	MSRvid	2019	3750	none	none	Uma menina está escovando seus cabelos	Uma menina está penteando o cabelo	0
3817	main_captions	MSRvid	2019	3818	none	none	Duas pessoas estão olhando uma estátua feita de ouro	Duas pessoas estão olhando para uma estátua de ouro	1
3748	main_captions	MSRvid	2019	3749	none	none	Alguns animais estão fora da água	Alguns animais estão brincando na água	0
3816	main_captions	MSRvid	2019	3817	none	none	Um homem está andando de mountain bike descendo um morro de terra	Uma pessoa está andando de mountain bike morro de terra abaixo	1
3746	main_captions	MSRvid	2019	3747	none	none	Não tem nenhum leão cansadamente andando ansiosamente em uma jaula	Um leão está cansadamente andando ansiosamente em uma jaula	0
3815	main_captions	MSRvid	2019	3816	none	none	Um teclado está sendo tocado por um homem	Um homem está tocando teclado	1
3745	main_captions	MSRvid	2019	3746	none	none	Uma frigideira está sendo despejada sobre a carne	A carne está sendo despejada em uma frigideira	0
3814	main_captions	MSRvid	2019	3815	none	none	Uma mulher está conversando com um homem	Um homem está falando com uma mulher	1
3744	main_captions	MSRvid	2019	3745	none	none	Um homem está sentado	Um homem está dançando	0
3807	main_captions	MSRvid	2019	3808	none	none	Dois meninos pequenos estão brincando do lado de fora com uma bola de futebol na grama verde	Crianças estão brincando do lado de fora com uma bola de futebol de campo na grama verde	1
3742	main_captions	MSRvid	2019	3743	none	none	Ao longo de duas ruas, diferentes raças de cachorros estão sendo observadas	Dois cachorros de raças diferentes estão se olhando através da rua	0
3806	main_captions	MSRvid	2019	3807	none	none	Um piloto de carro de corrida está de pé e apontando ferozmente sua mão para o céu	Um motorista de carro de corrida está de pé e apontando sua mão para o céu	1
3740	main_captions	MSRvid	2019	3741	none	none	Um homem está fazendo um truque de bicicleta em pleno ar	Um ciclista está fazendo sem medo um truque no ar	0
3803	main_captions	MSRvid	2019	3804	none	none	Uma menina pequena usando uma camisa rosa está jogando t-ball e rebatendo	Uma menina pequena com uma camisa rosa está jogando t-ball e rebatendo	1
